Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0048870~cell motility	17	0.3661425802283007	0.007045460733386686	Q14247, Q562R1, P50281, P60709, Q16658, Q03001, Q02750, Q05397, O60687, P16144, P23528, Q96BJ8, P63000, P60981, Q9C0D0, P29317, Q9Y281	4457	38	19308	1.9380277033170763	1.0	0.11879009652836738	0.11407296402017714
GOTERM_BP_DIRECT	GO:0032206~positive regulation of telomere maintenance	10	0.21537798836958863	0.007134626226184761	Q9H2U1, P49959, Q9BVP2, Q96QC0, Q96AP0, P46100, P29590, Q15554, Q92878, O60934	4457	17	19308	2.5482717206245296	1.0	0.11977939798960187	0.11502298050547868
GOTERM_BP_DIRECT	GO:0007051~spindle organization	10	0.21537798836958863	0.007134626226184761	Q12873, Q9BV86, Q9Y448, Q14008, P33981, P43487, Q2M2Z5, O14965, Q96R06, P52732	4457	17	19308	2.5482717206245296	1.0	0.11977939798960187	0.11502298050547868
GOTERM_BP_DIRECT	GO:0030100~regulation of endocytosis	16	0.3446047813913418	0.007389060468139147	Q9NYA1, P53680, P18031, O75146, Q9UNF0, Q7Z3T8, Q8WXA3, P57105, O00499, P51148, Q9H223, P61020, Q9UMY4, Q13492, P42684, Q8N6T3	4457	35	19308	1.9803711657424916	1.0	0.12352308105993462	0.11861800262151034
GOTERM_BP_DIRECT	GO:0045773~positive regulation of axon extension	16	0.3446047813913418	0.007389060468139147	Q13439, P10636, P78344, Q6IBS0, Q9UPN3, Q13418, Q7L576, A0MZ66, Q9H2P0, P62491, P31150, Q9UJX6, P43034, Q16643, Q9UJU6, Q13153	4457	35	19308	1.9803711657424916	1.0	0.12352308105993462	0.11861800262151034
GOTERM_BP_DIRECT	GO:0009410~response to xenobiotic stimulus	73	1.572259315097997	0.007684050564904588	P28288, P07900, Q13635, P11802, Q9NNW7, P15407, Q96K76, Q9NQ88, P12931, P50416, Q00796, Q9UHB9, P42224, P16220, P04040, P61586, P07996, O15118, Q16836, O75815, Q14457, P31327, Q92769, P04844, P13716, P49454, P18887, P42574, P05023, P48637, P27797, P09104, P04179, P50750, P54278, P00491, P61803, P27695, O15067, P54277, O43734, P12830, P04818, P35354, P11387, P48507, P13010, Q9H1Y0, P55809, Q8N122, P48506, P01135, P80404, P00441, P33527, P30536, Q16611, P40939, O95747, Q9UKK3, P48066, P35222, P37840, Q9H0N0, P13498, P16455, P17301, P17812, P06493, Q14289, P43003, P08238, P26006	4457	240	19308	1.3176688355396007	1.0	0.1269732034741835	0.12193112132018766
GOTERM_BP_DIRECT	GO:0071897~DNA biosynthetic process	15	0.32306698255438293	0.007685878993182576	Q9NYA1, P49454, P28340, P04818, P12931, Q9NR33, P49917, P49916, P18858, P35232, Q9NRG0, P04183, Q15054, P49005, Q9NRF9	4457	32	19308	2.0306540273726723	1.0	0.1269732034741835	0.12193112132018766
GOTERM_BP_DIRECT	GO:0009058~biosynthetic process	15	0.32306698255438293	0.007685878993182576	Q8TD30, Q6YP21, P30039, O15270, P49585, Q9HDC9, Q9NR50, P37268, Q9Y5P6, Q99447, Q96IJ6, P13196, P00505, O15269, Q16773	4457	32	19308	2.0306540273726723	1.0	0.1269732034741835	0.12193112132018766
GOTERM_BP_DIRECT	GO:0045740~positive regulation of DNA replication	15	0.32306698255438293	0.007685878993182576	O75815, Q9HB71, Q96QE3, Q9UNN5, P12004, Q08211, Q9H211, Q9NRL2, P63000, O60264, P06493, P00533, P01112, P60953, O14944	4457	32	19308	2.0306540273726723	1.0	0.1269732034741835	0.12193112132018766
GOTERM_BP_DIRECT	GO:0010165~response to X-ray	11	0.23691578720654746	0.007708567908512858	P46736, P49917, P04637, Q03468, Q13426, P04083, P07992, Q70UQ0, P42574, P43246, Q15046	4457	20	19308	2.3826340587839354	1.0	0.1269732034741835	0.12193112132018766
GOTERM_BP_DIRECT	GO:0007041~lysosomal transport	11	0.23691578720654746	0.007708567908512858	Q8NBP7, P11717, Q5VIR6, P07602, P46934, P0DMV8, P20645, Q07954, Q9UID3, P28799, O15118	4457	20	19308	2.3826340587839354	1.0	0.1269732034741835	0.12193112132018766
GOTERM_BP_DIRECT	GO:0030837~negative regulation of actin filament polymerization	11	0.23691578720654746	0.007708567908512858	Q9Y6D6, Q8WYL5, P07737, Q05655, Q96S97, Q9NUQ9, Q6IBS0, O75146, Q8TE77, Q12792, P35080	4457	20	19308	2.3826340587839354	1.0	0.1269732034741835	0.12193112132018766
GOTERM_BP_DIRECT	GO:0032956~regulation of actin cytoskeleton organization	30	0.6461339651087659	0.007813016718505948	P01583, Q9Y624, Q9NRY4, O75146, Q6IBS0, O75122, Q13418, Q68EM7, P42345, P15153, Q9BVC4, P63000, Q9UQB8, P61587, P46940, P61586, Q13464, P46108, Q12774, Q6ZT62, O75116, Q16658, Q7L7X3, P84095, Q05655, Q07954, P62745, P08134, Q6R327, Q13153	4457	82	19308	1.5849007042908663	1.0	0.12842441915753397	0.12332470950026649
GOTERM_BP_DIRECT	GO:0010971~positive regulation of G2/M transition of mitotic cell cycle	14	0.3015291837174241	0.007909087147550035	P54652, P11802, P14635, O75351, Q9P258, Q96ST3, O60885, Q9BTC8, P62491, P06493, Q9NZJ0, P23921, P05067, P40424	4457	29	19308	2.091340239684959	1.0	0.12919271874906574	0.12406250005876301
GOTERM_BP_DIRECT	GO:0031116~positive regulation of microtubule polymerization	14	0.3015291837174241	0.007909087147550035	P30622, Q14203, Q9P270, P23396, P10636, P36405, P36404, Q99996, P08581, P63000, Q9Y295, Q15691, Q13153, Q14980	4457	29	19308	2.091340239684959	1.0	0.12919271874906574	0.12406250005876301
GOTERM_BP_DIRECT	GO:0010332~response to gamma radiation	14	0.3015291837174241	0.007909087147550035	P01583, Q16611, P22681, P04637, P29590, O00255, Q9NQ88, P78527, P49917, Q03468, Q07812, Q9BXW9, P09874, P04179	4457	29	19308	2.091340239684959	1.0	0.12919271874906574	0.12406250005876301
GOTERM_BP_DIRECT	GO:0007035~vacuolar acidification	12	0.2584535860435064	0.007976998105356951	Q13488, Q93050, Q16864, Q9Y5K8, Q8TDJ6, Q9Y696, P21281, P27449, Q15904, P61421, P38606, Q9UI12	4457	23	19308	2.260206221771322	1.0	0.12976247228527862	0.12460962878865052
GOTERM_BP_DIRECT	GO:0030261~chromosome condensation	12	0.2584535860435064	0.007976998105356951	O95831, P07305, O95347, Q86XI2, P52926, Q92522, O75531, P06493, P10412, Q02539, P16403, P16402	4457	23	19308	2.260206221771322	1.0	0.12976247228527862	0.12460962878865052
GOTERM_BP_DIRECT	GO:0072583~clathrin-dependent endocytosis	13	0.2799913848804652	0.008022370175181818	O94973, P53680, O95782, Q5T0N5, P63010, O60331, Q00610, Q13492, Q96CW1, P09496, P27824, P09497, O14976	4457	26	19308	2.1660309625308503	1.0	0.13023091418678417	0.12505946894989012
GOTERM_BP_DIRECT	GO:0006513~protein monoubiquitination	19	0.40921817790221837	0.008262225544894234	O15360, Q14258, P22681, O15287, Q9BV68, Q9NS91, Q13618, P19474, Q13616, Q9BRZ2, Q9C0C9, Q86UK7, Q7Z6Z7, P61077, Q96PU5, P62877, Q99816, Q9NZJ0, Q9NPD8	4457	45	19308	1.8290928128038288	1.0	0.13329836982799587	0.1280051165014928
GOTERM_BP_DIRECT	GO:0006367~transcription initiation from RNA polymerase II promoter	19	0.40921817790221837	0.008262225544894234	Q12962, P50750, Q15369, Q9NVC6, P35269, P50613, O43513, P29083, P52657, P13984, P52655, P19447, Q15370, Q00403, Q14241, P49848, Q15542, P21675, O15514	4457	45	19308	1.8290928128038288	1.0	0.13329836982799587	0.1280051165014928
GOTERM_BP_DIRECT	GO:0042177~negative regulation of protein catabolic process	19	0.40921817790221837	0.008262225544894234	Q13257, Q13526, Q02297, P15559, Q8N9N5, Q99490, O75592, Q6UW56, P35232, Q04206, Q99497, Q9UMY4, Q16850, Q96JB5, P00533, O60493, Q15393, Q13485, P21333	4457	45	19308	1.8290928128038288	1.0	0.13329836982799587	0.1280051165014928
GOTERM_BP_DIRECT	GO:0033209~tumor necrosis factor-mediated signaling pathway	22	0.4738315744130949	0.008436226254425073	P05787, Q15628, O15111, Q12933, P04637, Q13546, O43734, Q13418, P42224, Q7L523, Q9BRA2, O43707, P63241, Q04206, P62328, P48059, Q13490, Q9ULZ3, P05783, Q14289, P25963, P25445	4457	55	19308	1.7328247700246804	1.0	0.13582670016602008	0.13043304731483027
GOTERM_BP_DIRECT	GO:0009615~response to virus	38	0.8184363558044367	0.00873639359169355	P06733, P26641, O75569, P55265, Q8IY21, P15407, Q9Y6K5, Q9UHD2, P12931, P18564, P13693, P19525, Q9Y6K9, P23528, P17096, P48643, Q12891, P61966, P25787, P61916, P26012, Q15646, P09914, Q9Y679, O15111, P16949, P35269, O75531, O00571, O14879, P62244, Q7Z2W4, P13164, P52926, P05161, Q9BUJ2, P04792, Q9UHR5	4457	111	19308	1.4830482265976994	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0006906~vesicle fusion	18	0.38768037906525954	0.008843577501339767	Q9BV40, P56962, Q86Y82, Q9UNK0, O43752, Q15836, O95249, P51636, Q12846, P51809, O00161, Q99653, Q13190, O14662, Q15075, O15400, P08754, Q13277	4457	42	19308	1.856597967883586	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0042594~response to starvation	18	0.38768037906525954	0.008843577501339767	P30566, Q86V21, P35914, Q12981, P31327, P22681, Q16822, Q92609, Q86VZ4, P16118, P11310, Q01167, P27708, P85037, P55809, Q02127, Q8N142, P24752	4457	42	19308	1.856597967883586	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0043086~negative regulation of catalytic activity	41	0.8830497523153134	0.008957137186933745	P08758, Q15435, Q9H2K8, Q9NVD7, Q96QC0, Q9BST9, P56211, O75864, Q13217, Q9BTT0, P13489, Q969X1, Q8N163, Q01105, Q9Y570, Q96C90, P46940, Q8N122, P41236, Q12972, Q96CS3, P31946, Q14558, P12429, O43768, P15559, Q86VP6, O43924, Q9NX74, P16333, Q9NRR8, Q9BZL4, O60256, P60983, Q9C0D0, Q9NZL4, O14578, P09525, O14974, Q13098, O43390	4457	122	19308	1.4558568764551616	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0006207~'de novo' pyrimidine nucleobase biosynthetic process	6	0.1292267930217532	0.008971437038342245	P42345, P11172, P31327, P27708, Q02127, P30085	4457	7	19308	3.7131959357671716	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:1902188~positive regulation of viral release from host cell	6	0.1292267930217532	0.008971437038342245	Q9Y3E7, Q9UN37, Q16531, Q99816, Q9UQN3, O43633	4457	7	19308	3.7131959357671716	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0033591~response to L-ascorbic acid	6	0.1292267930217532	0.008971437038342245	P01583, P17301, P04040, P09211, P09486, P04179	4457	7	19308	3.7131959357671716	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0000056~ribosomal small subunit export from nucleus	6	0.1292267930217532	0.008971437038342245	Q99567, P06748, P62826, O14980, Q86U38, P62841	4457	7	19308	3.7131959357671716	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0042773~ATP synthesis coupled electron transport	6	0.1292267930217532	0.008971437038342245	P28331, P00403, P03915, O95182, P03905	4457	7	19308	3.7131959357671716	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0006266~DNA ligation	6	0.1292267930217532	0.008971437038342245	P16455, P49917, P49916, P12956, P18858, P11388	4457	7	19308	3.7131959357671716	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0043297~apical junction assembly	6	0.1292267930217532	0.008971437038342245	O75083, P18206, P35221, Q16513, P08134, P61586	4457	7	19308	3.7131959357671716	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0090557~establishment of endothelial intestinal barrier	8	0.1723023906956709	0.009015416107163799	Q9Y624, Q9UDY2, O95832, P49327, P55196, P05362, Q07157, Q9Y3L5	4457	12	19308	2.8880412833744673	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0051315~attachment of mitotic spindle microtubules to kinetochore	8	0.1723023906956709	0.009015416107163799	Q96EE3, Q9H081, Q99661, Q96JM3, Q15691, Q9BZD4, Q9H211, Q9Y6D9	4457	12	19308	2.8880412833744673	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0006739~NADP metabolic process	8	0.1723023906956709	0.009015416107163799	P48163, Q7Z4W1, Q53FA7, O75874, P40925, P11413, P11498, P48735	4457	12	19308	2.8880412833744673	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0034501~protein localization to kinetochore	8	0.1723023906956709	0.009015416107163799	O43264, Q9H081, Q9H900, O43684, Q96JM3, P33981, P06493, Q13123	4457	12	19308	2.8880412833744673	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0098884~postsynaptic neurotransmitter receptor internalization	8	0.1723023906956709	0.009015416107163799	Q05193, O94973, P63010, P53680, P50570, Q96CW1, O95782, P42566	4457	12	19308	2.8880412833744673	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0006090~pyruvate metabolic process	8	0.1723023906956709	0.009015416107163799	P48163, Q16822, P00338, P10515, P07195, P23368, P11498, P21796	4457	12	19308	2.8880412833744673	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0006734~NADH metabolic process	8	0.1723023906956709	0.009015416107163799	P48163, Q02218, P40926, P40925, Q9BQG2, P55072, O43837, P11498	4457	12	19308	2.8880412833744673	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0000727~double-strand break repair via break-induced replication	8	0.1723023906956709	0.009015416107163799	Q9Y248, Q14566, Q9BRT9, P33992, P33993, P25205, P33991, P49736	4457	12	19308	2.8880412833744673	1.0	0.13971227683231946	0.1341643284586802
GOTERM_BP_DIRECT	GO:0031648~protein destabilization	21	0.4522937755761361	0.009145461261155265	Q9HC62, Q09472, Q6P1J9, Q13618, P19474, P20807, P12931, P78527, P54725, P37840, Q99942, Q9NZ52, P42858, P84101, Q68CQ4, P42771, P06396, Q96QK1, P09668, Q9UBN7, Q9BUN8	4457	52	19308	1.7494865466595328	1.0	0.14144860064743486	0.1358317031799537
GOTERM_BP_DIRECT	GO:0070262~peptidyl-serine dephosphorylation	9	0.19384018953262977	0.010548381600427604	P16333, P49593, P67775, P63151, Q08209, P53041, P62714, P30153, P62136	4457	15	19308	2.5992371550370206	1.0	0.1612424790555636	0.15483957037981766
GOTERM_BP_DIRECT	GO:0006895~Golgi to endosome transport	9	0.19384018953262977	0.010548381600427604	P57737, Q709C8, Q99523, Q92538, Q7Z3U7, Q96RL7, O95782, P61106, P42566	4457	15	19308	2.5992371550370206	1.0	0.1612424790555636	0.15483957037981766
GOTERM_BP_DIRECT	GO:0097435~supramolecular fiber organization	9	0.19384018953262977	0.010548381600427604	P02461, P10636, Q07812, Q13418, P55957, P37840, P08238, P62942, P01034	4457	15	19308	2.5992371550370206	1.0	0.1612424790555636	0.15483957037981766
GOTERM_BP_DIRECT	GO:0033147~negative regulation of intracellular estrogen receptor signaling pathway	9	0.19384018953262977	0.010548381600427604	Q99623, P38398, Q9H270, Q9P253, Q9NZN8, Q9H3D4, A5YKK6, Q92600, Q13033	4457	15	19308	2.5992371550370206	1.0	0.1612424790555636	0.15483957037981766
GOTERM_BP_DIRECT	GO:0032434~regulation of proteasomal ubiquitin-dependent protein catabolic process	9	0.19384018953262977	0.010548381600427604	P61086, Q8N668, O94874, Q92990, O14980, P54727, P54725, Q6ICB0, Q9NRR5	4457	15	19308	2.5992371550370206	1.0	0.1612424790555636	0.15483957037981766
GOTERM_BP_DIRECT	GO:0044319~wound healing, spreading of cells	9	0.19384018953262977	0.010548381600427604	P48509, Q9NRY4, P08134, P16070, P61586, Q9BUL8, O14656, O00622, P21333	4457	15	19308	2.5992371550370206	1.0	0.1612424790555636	0.15483957037981766
GOTERM_BP_DIRECT	GO:0032869~cellular response to insulin stimulus	37	0.7968985569674779	0.011214811292856905	Q5VZ89, P14618, Q16822, P11802, Q06203, P12931, P78527, Q9Y4I1, Q07352, P19634, Q8NBP7, P42224, P61981, O60343, P17174, P61006, P08047, P61026, P09211, Q13243, P48506, P09874, Q92930, P07814, O00418, Q9BX66, P51153, P31749, Q9Y4H2, Q7L576, Q96A49, P35568, P04054, P07741, Q13153, P41743, P56192	4457	109	19308	1.4705164332778249	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0007076~mitotic chromosome condensation	10	0.21537798836958863	0.011380465176896849	O95347, Q9NTJ3, O43823, Q15021, Q9BXS6, Q9BPX3, P42695, Q15003, Q9ULX6, Q9HD42	4457	18	19308	2.4067010694787228	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0035518~histone H2A monoubiquitination	10	0.21537798836958863	0.011380465176896849	P38398, P46736, Q13620, Q99496, Q9NXR7, P63208, Q16531, Q92466, Q06587, Q8N488	4457	18	19308	2.4067010694787228	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0010608~posttranscriptional regulation of gene expression	13	0.2799913848804652	0.011454489387614708	Q71RC2, P06748, Q8TB72, Q5TC82, Q03135, Q5T280, O43809, Q96MU7, Q9UGR2, Q16543, P43243, Q14671, Q6PKG0	4457	27	19308	2.085807593548226	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0000466~maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	5	0.10768899418479431	0.011555140819142691	Q8IY81, Q14137, O60287, O00541, Q9GZL7	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0060338~regulation of type I interferon-mediated signaling pathway	5	0.10768899418479431	0.011555140819142691	P18031, P29350, Q16543, Q06124, P08238	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0015990~electron transport coupled proton transport	5	0.10768899418479431	0.011555140819142691	P00395, P03915, P03905, P00156, O75251	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0090666~scaRNA localization to Cajal body	5	0.10768899418479431	0.011555140819142691	O60832, P17987, P50991, Q9BUR4, P78371	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0006104~succinyl-CoA metabolic process	5	0.10768899418479431	0.011555140819142691	Q02218, P36957, Q8N9L9, Q96I99, Q9P2R7	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0000472~endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	5	0.10768899418479431	0.011555140819142691	P78316, Q12788, Q9ULW3, Q86U38, O75691	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0043039~tRNA aminoacylation	5	0.10768899418479431	0.011555140819142691	Q9BTE6, Q6PI48, P47897, Q9Y285, Q9Y2Z4	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:1903934~positive regulation of DNA primase activity	5	0.10768899418479431	0.011555140819142691	Q9Y248, Q9BRT9, Q14691, P49643, Q9BRX5	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0075525~viral translational termination-reinitiation	5	0.10768899418479431	0.011555140819142691	O15371, P55884, O75821, Q14152, Q9Y262	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0006574~valine catabolic process	5	0.10768899418479431	0.011555140819142691	Q6NVY1, Q9UKU7, P31937, Q02252, O14874	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0043312~neutrophil degranulation	5	0.10768899418479431	0.011555140819142691	Q15833, P51809, P11274, P12429, O00186	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0002183~cytoplasmic translational initiation	5	0.10768899418479431	0.011555140819142691	Q13347, Q9NR50, Q7L2H7, Q14240, P60842	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:1905821~positive regulation of chromosome condensation	5	0.10768899418479431	0.011555140819142691	O95347, Q9NTJ3, Q15021, Q9BPX3, Q15003	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0006121~mitochondrial electron transport, succinate to ubiquinone	5	0.10768899418479431	0.011555140819142691	P21912, Q99643, P31040, Q9NX18, O14521	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0071681~cellular response to indole-3-methanol	5	0.10768899418479431	0.011555140819142691	P38398, P35221, P14923, P12830, P35222	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0006167~AMP biosynthetic process	5	0.10768899418479431	0.011555140819142691	P30566, P50583, Q8N142, P11908, P30520	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0006550~isoleucine catabolic process	5	0.10768899418479431	0.011555140819142691	O15382, O14874, P45954, P24752, Q99714	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0090114~COPII-coated vesicle budding	5	0.10768899418479431	0.011555140819142691	Q15437, Q15436, O95292, Q9P0L0, P55735	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0044209~AMP salvage	5	0.10768899418479431	0.011555140819142691	P30566, P00492, P00813, P55263, P07741	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:1990592~protein K69-linked ufmylation	5	0.10768899418479431	0.011555140819142691	O94874, Q9Y3C8, Q96HY6, Q9GZZ9, P61960	4457	5	19308	4.3320619250617005	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0016575~histone deacetylation	21	0.4522937755761361	0.011564406612352432	Q12873, O95983, Q8N108, Q92769, O94776, Q13547, Q14839, Q86YP4, Q09028, Q9UIF9, Q8WXI9, Q96ST3, Q9BTC8, P35232, Q9BZK7, Q96PK6, Q16576, Q9UBU8, Q6PJG2, Q9UBN7, Q13330	4457	53	19308	1.7164773665338813	1.0	0.1685742908223619	0.16188023727309667
GOTERM_BP_DIRECT	GO:0032211~negative regulation of telomere maintenance via telomerase	11	0.23691578720654746	0.01171295940124034	P07910, Q8IZH2, Q9H0A0, Q96AP0, Q01780, Q9NVN8, P29590, P09651, P12931, Q15554, Q00839	4457	21	19308	2.2691752940799383	1.0	0.1701085434668121	0.1633535650320857
GOTERM_BP_DIRECT	GO:0006693~prostaglandin metabolic process	11	0.23691578720654746	0.01171295940124034	P52895, P15121, P42330, Q96SQ9, O14684, P09488, Q9Y263, Q14914, P09211, Q8N4Q0, Q15067	4457	21	19308	2.2691752940799383	1.0	0.1701085434668121	0.1633535650320857
GOTERM_BP_DIRECT	GO:0030216~keratinocyte differentiation	23	0.49536937325005387	0.012101630556266958	Q15910, Q13510, Q13443, P08779, Q15648, Q9Y696, Q92817, P15924, Q02750, Q06330, P11274, P46937, P42330, Q9H4B6, Q08209, P04083, O14896, Q99816, P42574, P29317, P07476, Q9H3D4, O14944	4457	60	19308	1.6606237379403186	1.0	0.17510591396056996	0.16815249087851603
GOTERM_BP_DIRECT	GO:0022900~electron transport chain	23	0.49536937325005387	0.012101630556266958	P48163, O15460, Q12797, O43175, Q13630, P09417, Q14554, P00390, O43488, P18283, Q15526, P10109, P11766, O43837, P16435, P13498, P15121, P05091, Q6FI81, P31040, P23368, P00167, O43181	4457	60	19308	1.6606237379403186	1.0	0.17510591396056996	0.16815249087851603
GOTERM_BP_DIRECT	GO:0010634~positive regulation of epithelial cell migration	17	0.3661425802283007	0.012413399217427339	P49593, Q9Y6W3, P07737, P19174, Q9Y4H2, O75122, P12931, Q05397, P57735, P17301, P62491, Q14185, Q9NQC3, P09668, Q9UBN7, Q9H7D0, P26006	4457	40	19308	1.8411263181512227	1.0	0.17928690744729156	0.17216745789611998
GOTERM_BP_DIRECT	GO:0000082~G1/S transition of mitotic cell cycle	27	0.5815205685978893	0.012461648221212585	Q15910, Q12962, P49321, Q9UPP1, P11802, Q13619, Q06203, Q13618, Q13616, O00743, Q7L0Q8, P51948, Q99708, P15170, Q13541, P62753, P54687, P05556, Q13620, Q07666, P18754, Q8IUI8, Q93034, Q08209, P24941, P42771, P06730	4457	74	19308	1.5806171888738638	1.0	0.17965352307168309	0.17251951528265863
GOTERM_BP_DIRECT	GO:0032872~regulation of stress-activated MAPK cascade	7	0.15076459185871205	0.01322017352318228	P36507, P28482, P27361, Q06830, Q02750, P09211, P25445	4457	10	19308	3.032443347543191	1.0	0.18715478084980752	0.17972289951785642
GOTERM_BP_DIRECT	GO:0034629~cellular protein complex localization	7	0.15076459185871205	0.01322017352318228	P15311, Q96EE3, Q99996, Q12768, O95295, Q12959, O00401	4457	10	19308	3.032443347543191	1.0	0.18715478084980752	0.17972289951785642
GOTERM_BP_DIRECT	GO:0000288~nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	7	0.15076459185871205	0.01322017352318228	Q6L8Q7, Q96C86, Q5TC82, P47974, Q07352, A5YKK6, O15514	4457	10	19308	3.032443347543191	1.0	0.18715478084980752	0.17972289951785642
GOTERM_BP_DIRECT	GO:0007033~vacuole organization	7	0.15076459185871205	0.01322017352318228	Q16706, Q92562, Q9UN37, Q9H270, Q9P253, Q9H269, P15336	4457	10	19308	3.032443347543191	1.0	0.18715478084980752	0.17972289951785642
GOTERM_BP_DIRECT	GO:2000234~positive regulation of rRNA processing	7	0.15076459185871205	0.01322017352318228	Q8TED0, Q9UNQ2, Q8IWA0, Q15061, Q9BVS4, Q9UI30, Q9H583	4457	10	19308	3.032443347543191	1.0	0.18715478084980752	0.17972289951785642
GOTERM_BP_DIRECT	GO:0051660~establishment of centrosome localization	7	0.15076459185871205	0.01322017352318228	P15311, Q8IVT2, Q9Y613, Q13257, Q8TEW0, Q12959, P43034	4457	10	19308	3.032443347543191	1.0	0.18715478084980752	0.17972289951785642
GOTERM_BP_DIRECT	GO:0043653~mitochondrial fragmentation involved in apoptotic process	7	0.15076459185871205	0.01322017352318228	Q9Y3D6, O00429, Q8N163, Q9GZY8, Q07812, Q9NT62, Q96QK1	4457	10	19308	3.032443347543191	1.0	0.18715478084980752	0.17972289951785642
GOTERM_BP_DIRECT	GO:0006390~transcription from mitochondrial promoter	7	0.15076459185871205	0.01322017352318228	Q7Z6M4, Q00059, Q9H5Q4, Q96QE5, Q96RR1, P52815, O00411	4457	10	19308	3.032443347543191	1.0	0.18715478084980752	0.17972289951785642
GOTERM_BP_DIRECT	GO:0035999~tetrahydrofolate interconversion	7	0.15076459185871205	0.01322017352318228	P04818, P49914, P13995, Q6UB35, P34896, P11586, P34897	4457	10	19308	3.032443347543191	1.0	0.18715478084980752	0.17972289951785642
